,Year,NOC,Num_Athletes,Female_Ratio,Num_Sports,Num_Events,Rank,Gold,Silver,Bronze,Total,Total_Events,Total_Discipline,Total_Sports,Is_Host
280,1932,Netherlands,46,0.6875,9,29,14.0,2.0,5.0,1.0,8.0,117,20,14,0
281,1932,New Zealand,21,0.9655172413793104,4,15,22.0,0.0,1.0,0.0,1.0,117,20,14,0
282,1932,Norway,7,0.875,4,8,0.0,0.0,0.0,0.0,0.0,117,20,14,0
283,1932,Peru,2,1.0,1,1,0.0,0.0,0.0,0.0,0.0,117,20,14,0
284,1932,Philippines,8,1.0,3,7,25.0,0.0,0.0,3.0,3.0,117,20,14,0
285,1932,Poland,51,0.8309859154929577,4,21,10.0,3.0,2.0,4.0,9.0,117,20,14,0
286,1932,Portugal,6,1.0,3,4,0.0,0.0,0.0,0.0,0.0,117,20,14,0
287,1932,Romania,1,1.0,1,1,0.0,0.0,0.0,0.0,0.0,117,20,14,0
288,1932,Serbia,1,1.0,1,1,0.0,0.0,0.0,0.0,0.0,117,20,14,0
289,1932,South Africa,12,0.75,4,18,15.0,2.0,0.0,3.0,5.0,117,20,14,0
290,1932,Spain,7,1.0,3,4,26.0,0.0,0.0,1.0,1.0,117,20,14,0
291,1932,Sweden,81,0.9609375,12,51,4.0,10.0,5.0,9.0,24.0,117,20,14,0
292,1932,Switzerland,7,1.0,4,9,22.0,0.0,1.0,0.0,1.0,117,20,14,0
293,1932,Turkey,1,1.0,1,1,0.0,0.0,0.0,0.0,0.0,117,20,14,0
294,1932,United States,463,0.8331090174966352,17,122,1.0,44.0,36.0,30.0,110.0,117,20,14,1
295,1932,Uruguay,2,1.0,2,2,26.0,0.0,0.0,1.0,1.0,117,20,14,0
296,1932,Venezuela,1,1.0,1,1,0.0,0.0,0.0,0.0,0.0,117,20,14,0
297,1936,Afghanistan,15,1.0,2,4,0.0,0.0,0.0,0.0,0.0,129,25,19,0
298,1936,Argentina,51,0.9852941176470589,8,31,14.0,2.0,2.0,3.0,7.0,129,25,19,0
299,1936,Australia,32,0.8461538461538461,7,26,30.0,0.0,0.0,1.0,1.0,129,25,19,0
300,1936,Austria,234,0.931129476584022,19,105,10.0,5.0,7.0,5.0,17.0,129,25,19,0
301,1936,Belgium,150,0.975609756097561,15,72,28.0,0.0,0.0,3.0,3.0,129,25,19,0
302,1936,Bermuda,5,1.0,1,4,0.0,0.0,0.0,0.0,0.0,129,25,19,0
303,1936,Bolivia,2,1.0,2,2,0.0,0.0,0.0,0.0,0.0,129,25,19,0
304,1936,Brazil,73,0.9148936170212766,9,37,0.0,0.0,0.0,0.0,0.0,129,25,19,0
305,1936,Bulgaria,26,1.0,7,22,0.0,0.0,0.0,0.0,0.0,129,25,19,0
306,1936,Canada,97,0.8383233532934131,12,69,17.0,1.0,3.0,5.0,9.0,129,25,19,0
307,1936,Chile,40,0.9821428571428571,8,27,0.0,0.0,0.0,0.0,0.0,129,25,19,0
308,1936,China,54,0.9538461538461539,7,27,0.0,0.0,0.0,0.0,0.0,129,25,19,0
309,1936,Colombia,5,1.0,1,5,0.0,0.0,0.0,0.0,0.0,129,25,19,0
310,1936,Costa Rica,1,1.0,1,1,0.0,0.0,0.0,0.0,0.0,129,25,19,0
311,1936,Czech Republic,189,0.9419795221843004,17,102,13.0,3.0,5.0,1.0,9.0,129,25,19,0
312,1936,Denmark,121,0.8786127167630058,14,71,23.0,0.0,2.0,3.0,5.0,129,25,19,0
313,1936,Egypt,53,1.0,10,30,16.0,2.0,1.0,2.0,5.0,129,25,19,0
314,1936,Estonia,33,1.0,8,29,14.0,2.0,2.0,3.0,7.0,129,25,19,0
315,1936,Finland,108,0.946236559139785,14,70,5.0,8.0,6.0,6.0,20.0,129,25,19,0
316,1936,France,201,0.9570957095709571,18,100,6.0,7.0,6.0,6.0,19.0,129,25,19,0
317,1936,Germany,433,0.9104991394148021,22,143,1.0,38.0,31.0,32.0,101.0,129,25,19,1
318,1936,Great Britain,208,0.828,17,91,12.0,4.0,7.0,3.0,14.0,129,25,19,0
319,1936,Greece,41,0.96875,7,34,0.0,0.0,0.0,0.0,0.0,129,25,19,0
320,1936,Hungary,216,0.9283582089552239,21,104,3.0,10.0,1.0,5.0,16.0,129,25,19,0
321,1936,Iceland,12,1.0,2,6,0.0,0.0,0.0,0.0,0.0,129,25,19,0
322,1936,India,27,1.0,4,12,20.0,1.0,0.0,0.0,1.0,129,25,19,0
323,1936,Italy,244,0.9426934097421203,17,99,4.0,9.0,13.0,5.0,27.0,129,25,19,0
324,1936,Japan,220,0.92,14,79,8.0,6.0,4.0,10.0,20.0,129,25,19,0
325,1936,Latvia,29,1.0,6,16,24.0,0.0,1.0,1.0,2.0,129,25,19,0
326,1936,Liechtenstein,6,1.0,3,5,0.0,0.0,0.0,0.0,0.0,129,25,19,0
327,1936,Luxembourg,49,0.9922480620155039,10,37,0.0,0.0,0.0,0.0,0.0,129,25,19,0
328,1936,Malta,11,1.0,2,2,0.0,0.0,0.0,0.0,0.0,129,25,19,0
329,1936,Mexico,32,1.0,8,14,28.0,0.0,0.0,3.0,3.0,129,25,19,0
330,1936,Monaco,8,1.0,2,5,0.0,0.0,0.0,0.0,0.0,129,25,19,0
331,1936,Netherlands,165,0.8590308370044053,15,75,9.0,6.0,4.0,7.0,17.0,129,25,19,0
332,1936,New Zealand,7,1.0,3,9,20.0,1.0,0.0,0.0,1.0,129,25,19,0
333,1936,Norway,70,0.9642857142857143,12,43,18.0,1.0,3.0,2.0,6.0,129,25,19,0
334,1936,Peru,40,1.0,8,16,0.0,0.0,0.0,0.0,0.0,129,25,19,0
335,1936,Philippines,28,1.0,6,20,30.0,0.0,0.0,1.0,1.0,129,25,19,0
336,1936,Poland,144,0.8926553672316384,15,55,22.0,0.0,4.0,5.0,9.0,129,25,19,0
337,1936,Portugal,19,1.0,5,10,30.0,0.0,0.0,1.0,1.0,129,25,19,0
338,1936,Romania,54,0.9830508474576272,9,33,25.0,0.0,1.0,0.0,1.0,129,25,19,0
339,1936,Serbia,93,0.9132947976878613,13,59,25.0,0.0,1.0,0.0,1.0,129,25,19,0
340,1936,South Africa,32,0.7777777777777778,6,27,25.0,0.0,1.0,0.0,1.0,129,25,19,0
341,1936,Sweden,169,0.9393939393939394,17,84,7.0,6.0,5.0,10.0,21.0,129,25,19,0
342,1936,Switzerland,190,0.9817073170731707,21,102,11.0,4.0,9.0,5.0,18.0,129,25,19,0
343,1936,Turkey,48,0.967741935483871,7,26,19.0,1.0,0.0,1.0,2.0,129,25,19,0
344,1936,United States,352,0.8809034907597536,21,127,2.0,24.0,21.0,12.0,57.0,129,25,19,0
345,1936,Uruguay,37,1.0,6,15,0.0,0.0,0.0,0.0,0.0,129,25,19,0
346,1948,Afghanistan,22,1.0,2,2,0.0,0.0,0.0,0.0,0.0,136,23,17,0
347,1948,Argentina,199,0.9322033898305084,16,101,13.0,3.0,3.0,1.0,7.0,136,23,17,0
348,1948,Australia,75,0.8252427184466019,11,52,14.0,2.0,6.0,5.0,13.0,136,23,17,0
349,1948,Austria,148,0.8242677824267782,17,79,21.0,1.0,0.0,3.0,4.0,136,23,17,0
350,1948,Belgium,151,0.8736263736263736,17,77,15.0,2.0,2.0,3.0,7.0,136,23,17,0
351,1948,Bermuda,12,0.8214285714285714,3,13,0.0,0.0,0.0,0.0,0.0,136,23,17,0
352,1948,Brazil,70,0.7904761904761904,11,41,34.0,0.0,0.0,1.0,1.0,136,23,17,0
353,1948,Canada,127,0.8297872340425532,13,83,25.0,0.0,1.0,2.0,3.0,136,23,17,0
354,1948,Chile,54,0.8888888888888888,9,31,0.0,0.0,0.0,0.0,0.0,136,23,17,0
355,1948,China,31,0.9696969696969697,6,12,0.0,0.0,0.0,0.0,0.0,136,23,17,0
356,1948,Colombia,6,1.0,3,6,0.0,0.0,0.0,0.0,0.0,136,23,17,0
357,1948,Cuba,53,1.0,12,31,28.0,0.0,1.0,0.0,1.0,136,23,17,0
358,1948,Czech Republic,87,0.9019607843137255,11,57,8.0,6.0,2.0,3.0,11.0,136,23,17,0
359,1948,Denmark,160,0.8853754940711462,17,83,10.0,5.0,7.0,8.0,20.0,136,23,17,0
360,1948,Egypt,85,1.0,12,53,16.0,2.0,2.0,1.0,5.0,136,23,17,0
361,1948,Finland,129,0.9674418604651163,16,84,6.0,8.0,7.0,5.0,20.0,136,23,17,0
362,1948,France,316,0.8845265588914549,20,135,3.0,10.0,6.0,13.0,29.0,136,23,17,0
363,1948,Great Britain,406,0.8271186440677966,20,139,12.0,3.0,14.0,6.0,23.0,136,23,17,0
364,1948,Greece,61,0.9896907216494846,10,44,0.0,0.0,0.0,0.0,0.0,136,23,17,0
365,1948,Guyana,4,1.0,3,7,0.0,0.0,0.0,0.0,0.0,136,23,17,0
366,1948,Hungary,128,0.8783783783783784,15,76,4.0,10.0,5.0,12.0,27.0,136,23,17,0
367,1948,Iceland,19,0.8888888888888888,3,18,0.0,0.0,0.0,0.0,0.0,136,23,17,0
368,1948,India,79,1.0,10,39,22.0,1.0,0.0,0.0,1.0,136,23,17,0
369,1948,Iran,36,1.0,5,23,34.0,0.0,0.0,1.0,1.0,136,23,17,0
370,1948,Iraq,11,1.0,2,4,0.0,0.0,0.0,0.0,0.0,136,23,17,0
371,1948,Ireland,73,0.927710843373494,10,34,0.0,0.0,0.0,0.0,0.0,136,23,17,0
372,1948,Italy,215,0.9193548387096774,16,89,5.0,8.0,11.0,8.0,27.0,136,23,17,0
373,1948,Jamaica,13,0.6538461538461539,3,14,20.0,1.0,2.0,0.0,3.0,136,23,17,0
374,1948,Liberia,8,1.0,3,9,0.0,0.0,0.0,0.0,0.0,136,23,17,0
375,1948,Liechtenstein,2,1.0,1,1,0.0,0.0,0.0,0.0,0.0,136,23,17,0
376,1948,Luxembourg,45,0.9652173913043478,8,32,0.0,0.0,0.0,0.0,0.0,136,23,17,0
377,1948,Malta,1,1.0,1,1,0.0,0.0,0.0,0.0,0.0,136,23,17,0
378,1948,Mexico,88,0.9395973154362416,14,57,17.0,2.0,1.0,2.0,5.0,136,23,17,0
379,1948,Monaco,4,1.0,1,2,0.0,0.0,0.0,0.0,0.0,136,23,17,0
380,1948,Myanmar,4,1.0,3,5,0.0,0.0,0.0,0.0,0.0,136,23,17,0
381,1948,Netherlands,149,0.7540106951871658,18,74,11.0,5.0,2.0,9.0,16.0,136,23,17,0
382,1948,New Zealand,7,0.875,5,8,0.0,0.0,0.0,0.0,0.0,136,23,17,0
383,1948,Norway,81,0.9381443298969072,12,50,19.0,1.0,3.0,3.0,7.0,136,23,17,0
384,1948,Pakistan,32,1.0,6,20,0.0,0.0,0.0,0.0,0.0,136,23,17,0
385,1948,Panama,1,1.0,1,2,32.0,0.0,0.0,2.0,2.0,136,23,17,0
386,1948,Peru,41,1.0,7,26,22.0,1.0,0.0,0.0,1.0,136,23,17,0
387,1948,Philippines,26,1.0,8,18,0.0,0.0,0.0,0.0,0.0,136,23,17,0
388,1948,Poland,38,0.8653846153846154,5,28,34.0,0.0,0.0,1.0,1.0,136,23,17,0
389,1948,Portugal,48,1.0,8,22,26.0,0.0,1.0,1.0,2.0,136,23,17,0
390,1948,Puerto Rico,9,1.0,3,8,34.0,0.0,0.0,1.0,1.0,136,23,17,0
391,1948,Serbia,90,0.9259259259259259,8,35,24.0,0.0,2.0,0.0,2.0,136,23,17,0
392,1948,Singapore,1,1.0,1,1,0.0,0.0,0.0,0.0,0.0,136,23,17,0
393,1948,South Africa,35,0.9534883720930233,10,34,18.0,2.0,1.0,1.0,4.0,136,23,17,0
394,1948,South Korea,46,0.9791666666666666,7,24,32.0,0.0,0.0,2.0,2.0,136,23,17,0
395,1948,Spain,65,1.0,11,37,28.0,0.0,1.0,0.0,1.0,136,23,17,0
396,1948,Sri Lanka,7,1.0,2,9,0.0,0.0,0.0,0.0,0.0,136,23,17,0
397,1948,Sweden,180,0.8878923766816144,18,100,2.0,16.0,11.0,17.0,44.0,136,23,17,0
398,1948,Switzerland,186,0.9651567944250871,19,98,9.0,5.0,10.0,5.0,20.0,136,23,17,0
399,1948,Syria,1,1.0,1,1,0.0,0.0,0.0,0.0,0.0,136,23,17,0
400,1948,Trinidad and Tobago,5,1.0,3,9,28.0,0.0,1.0,0.0,1.0,136,23,17,0
401,1948,Turkey,58,0.9885057471264368,7,42,7.0,6.0,4.0,2.0,12.0,136,23,17,0
402,1948,United States,289,0.8632075471698113,19,126,1.0,38.0,27.0,19.0,84.0,136,23,17,0
403,1948,Uruguay,61,0.9873417721518988,11,32,26.0,0.0,1.0,1.0,2.0,136,23,17,0
404,1948,Venezuela,1,1.0,1,2,0.0,0.0,0.0,0.0,0.0,136,23,17,0
405,1952,AHO,11,1.0,1,1,0.0,0.0,0.0,0.0,0.0,149,23,17,0
406,1952,Argentina,123,0.896551724137931,15,77,19.0,1.0,2.0,2.0,5.0,149,23,17,0
407,1952,Australia,81,0.8714285714285714,12,67,9.0,6.0,2.0,3.0,11.0,149,23,17,0
408,1952,Austria,112,0.7058823529411765,16,70,32.0,0.0,1.0,1.0,2.0,149,23,17,0
409,1952,Bahamas,7,1.0,1,3,0.0,0.0,0.0,0.0,0.0,149,23,17,0
410,1952,Belgium,134,0.9565217391304348,16,74,14.0,2.0,2.0,0.0,4.0,149,23,17,0
411,1952,Bermuda,6,0.6666666666666666,3,6,0.0,0.0,0.0,0.0,0.0,149,23,17,0
412,1952,Brazil,97,0.9327731092436975,14,51,24.0,1.0,0.0,2.0,3.0,149,23,17,0
413,1952,Bulgaria,63,0.6759776536312849,8,34,40.0,0.0,0.0,1.0,1.0,149,23,17,0
414,1952,Canada,107,0.8311688311688312,13,74,21.0,1.0,2.0,0.0,3.0,149,23,17,0
415,1952,Chile,59,0.9390243902439024,9,33,31.0,0.0,2.0,0.0,2.0,149,23,17,0
416,1952,China,1,1.0,1,1,0.0,0.0,0.0,0.0,0.0,149,23,17,0
417,1952,Cuba,29,1.0,8,23,0.0,0.0,0.0,0.0,0.0,149,23,17,0
418,1952,Czech Republic,99,0.7201834862385321,11,70,6.0,7.0,3.0,3.0,13.0,149,23,17,0
419,1952,Denmark,128,0.900497512437811,15,73,15.0,2.0,1.0,3.0,6.0,149,23,17,0
420,1952,Egypt,106,1.0,14,65,40.0,0.0,0.0,1.0,1.0,149,23,17,0
421,1952,Finland,258,0.7864077669902912,18,139,8.0,6.0,3.0,13.0,22.0,149,23,17,1
422,1952,France,245,0.7794117647058824,18,131,7.0,6.0,6.0,6.0,18.0,149,23,17,0
423,1952,Germany,205,0.7506849315068493,18,123,28.0,0.0,7.0,17.0,24.0,149,23,17,0
424,1952,Ghana,7,1.0,1,5,0.0,0.0,0.0,0.0,0.0,149,23,17,0
425,1952,Great Britain,256,0.7481296758104738,18,127,18.0,1.0,2.0,8.0,11.0,149,23,17,0
426,1952,Greece,48,1.0,7,24,0.0,0.0,0.0,0.0,0.0,149,23,17,0
427,1952,Guatemala,21,0.9428571428571428,6,26,0.0,0.0,0.0,0.0,0.0,149,23,17,0
428,1952,Guyana,1,1.0,1,1,0.0,0.0,0.0,0.0,0.0,149,23,17,0
429,1952,Hong Kong,4,0.6666666666666666,1,6,0.0,0.0,0.0,0.0,0.0,149,23,17,0
430,1952,Hungary,188,0.7478260869565218,15,107,3.0,16.0,10.0,16.0,42.0,149,23,17,0
431,1952,Iceland,9,1.0,1,11,0.0,0.0,0.0,0.0,0.0,149,23,17,0
432,1952,India,64,0.925531914893617,11,42,26.0,1.0,0.0,1.0,2.0,149,23,17,0
433,1952,Indonesia,3,1.0,3,3,0.0,0.0,0.0,0.0,0.0,149,23,17,0
434,1952,Iran,22,1.0,4,22,30.0,0.0,3.0,4.0,7.0,149,23,17,0
435,1952,Ireland,19,1.0,6,18,34.0,0.0,1.0,0.0,1.0,149,23,17,0
436,1952,Israel,25,0.8709677419354839,5,17,0.0,0.0,0.0,0.0,0.0,149,23,17,0
437,1952,Italy,231,0.7952127659574468,19,114,5.0,8.0,9.0,4.0,21.0,149,23,17,0
438,1952,Jamaica,8,0.8125,2,10,13.0,2.0,3.0,0.0,5.0,149,23,17,0
439,1952,Japan,69,0.8721804511278195,13,60,17.0,1.0,6.0,2.0,9.0,149,23,17,0
440,1952,Liberia,9,1.0,4,8,0.0,0.0,0.0,0.0,0.0,149,23,17,0
441,1952,Liechtenstein,2,1.0,1,1,0.0,0.0,0.0,0.0,0.0,149,23,17,0
442,1952,Luxembourg,44,1.0,9,32,27.0,1.0,0.0,0.0,1.0,149,23,17,0
443,1952,Mexico,64,0.9647058823529412,13,35,34.0,0.0,1.0,0.0,1.0,149,23,17,0
444,1952,Monaco,8,1.0,2,6,0.0,0.0,0.0,0.0,0.0,149,23,17,0
445,1952,Myanmar,5,1.0,2,5,0.0,0.0,0.0,0.0,0.0,149,23,17,0
446,1952,Netherlands,104,0.5166666666666667,14,57,29.0,0.0,5.0,0.0,5.0,149,23,17,0
447,1952,New Zealand,14,0.8,5,14,24.0,1.0,0.0,2.0,3.0,149,23,17,0
448,1952,Nigeria,9,1.0,1,5,0.0,0.0,0.0,0.0,0.0,149,23,17,0
449,1952,Norway,102,0.9,14,72,10.0,3.0,2.0,0.0,5.0,149,23,17,0
450,1952,Pakistan,35,1.0,7,25,0.0,0.0,0.0,0.0,0.0,149,23,17,0
451,1952,Panama,1,1.0,1,1,0.0,0.0,0.0,0.0,0.0,149,23,17,0
452,1952,Philippines,25,1.0,7,14,0.0,0.0,0.0,0.0,0.0,149,23,17,0
453,1952,Poland,125,0.7016129032258065,11,74,20.0,1.0,2.0,1.0,4.0,149,23,17,0
454,1952,Portugal,71,0.9032258064516129,10,45,40.0,0.0,0.0,1.0,1.0,149,23,17,0
455,1952,Puerto Rico,21,1.0,4,19,0.0,0.0,0.0,0.0,0.0,149,23,17,0
456,1952,Romania,114,0.7468879668049793,15,67,23.0,1.0,1.0,2.0,4.0,149,23,17,0
457,1952,Russia,295,0.7849223946784922,18,141,2.0,22.0,30.0,19.0,71.0,149,23,17,0
458,1952,SAA,36,0.9247311827956989,9,32,0.0,0.0,0.0,0.0,0.0,149,23,17,0
459,1952,Serbia,87,0.7010309278350515,11,48,21.0,1.0,2.0,0.0,3.0,149,23,17,0
460,1952,Singapore,5,0.7142857142857143,3,7,0.0,0.0,0.0,0.0,0.0,149,23,17,0
461,1952,South Africa,64,0.9174311926605505,13,59,12.0,2.0,4.0,4.0,10.0,149,23,17,0
462,1952,South Korea,19,0.9545454545454546,6,16,37.0,0.0,0.0,2.0,2.0,149,23,17,0
463,1952,Spain,27,1.0,7,21,34.0,0.0,1.0,0.0,1.0,149,23,17,0
464,1952,Sri Lanka,5,1.0,4,7,0.0,0.0,0.0,0.0,0.0,149,23,17,0
465,1952,Sweden,205,0.7746478873239436,17,124,4.0,12.0,13.0,10.0,35.0,149,23,17,0
466,1952,Switzerland,157,0.952191235059761,17,96,11.0,2.0,6.0,6.0,14.0,149,23,17,0
467,1952,Thailand,8,1.0,1,7,0.0,0.0,0.0,0.0,0.0,149,23,17,0
468,1952,Trinidad and Tobago,2,1.0,1,2,37.0,0.0,0.0,2.0,2.0,149,23,17,0
469,1952,Turkey,51,1.0,4,31,16.0,2.0,0.0,1.0,3.0,149,23,17,0
470,1952,United States,279,0.7804878048780488,18,133,1.0,40.0,19.0,17.0,76.0,149,23,17,0
471,1952,Uruguay,32,0.9761904761904762,9,16,37.0,0.0,0.0,2.0,2.0,149,23,17,0
472,1952,VNM,8,1.0,5,7,0.0,0.0,0.0,0.0,0.0,149,23,17,0
473,1952,Venezuela,38,0.9682539682539683,8,37,40.0,0.0,0.0,1.0,1.0,149,23,17,0
474,1956,Afghanistan,12,1.0,1,1,0.0,0.0,0.0,0.0,0.0,151,23,17,0
475,1956,Argentina,35,0.9772727272727273,9,32,29.0,0.0,1.0,1.0,2.0,151,23,17,0
476,1956,Australia,298,0.8276699029126213,19,143,3.0,13.0,8.0,14.0,35.0,151,23,17,1
477,1956,Austria,34,0.9122807017543859,12,36,34.0,0.0,0.0,2.0,2.0,151,23,17,0
478,1956,Bahamas,4,1.0,2,4,35.0,0.0,0.0,1.0,1.0,151,23,17,0
479,1956,Belgium,57,0.9390243902439024,13,39,28.0,0.0,2.0,0.0,2.0,151,23,17,0
480,1956,Bermuda,3,1.0,1,1,0.0,0.0,0.0,0.0,0.0,151,23,17,0
481,1956,Brazil,47,0.9841269841269841,12,30,24.0,1.0,0.0,0.0,1.0,151,23,17,0
482,1956,Bulgaria,46,0.8170731707317073,7,31,19.0,1.0,3.0,1.0,5.0,151,23,17,0
483,1956,Cambodia,2,1.0,1,1,0.0,0.0,0.0,0.0,0.0,151,23,17,0
484,1956,Canada,96,0.7733333333333333,15,84,15.0,2.0,1.0,3.0,6.0,151,23,17,0
485,1956,Chile,33,0.9534883720930233,8,22,27.0,0.0,2.0,2.0,4.0,151,23,17,0
486,1956,Chinese Taipei,20,1.0,5,13,0.0,0.0,0.0,0.0,0.0,151,23,17,0
487,1956,Colombia,26,1.0,6,23,0.0,0.0,0.0,0.0,0.0,151,23,17,0
488,1956,Cuba,16,0.9583333333333334,5,16,0.0,0.0,0.0,0.0,0.0,151,23,17,0
489,1956,Czech Republic,63,0.6956521739130435,10,54,18.0,1.0,4.0,1.0,6.0,151,23,17,0
490,1956,Denmark,37,0.8431372549019608,11,29,20.0,1.0,2.0,1.0,4.0,151,23,17,0
491,1956,Egypt,3,1.0,1,2,0.0,0.0,0.0,0.0,0.0,151,23,17,0
492,1956,Ethiopia,12,1.0,2,10,0.0,0.0,0.0,0.0,0.0,151,23,17,0
493,1956,Fiji,5,1.0,3,4,0.0,0.0,0.0,0.0,0.0,151,23,17,0
494,1956,Finland,71,0.9931972789115646,15,67,13.0,3.0,1.0,11.0,15.0,151,23,17,0
495,1956,France,145,0.8414096916299559,16,101,11.0,4.0,4.0,6.0,14.0,151,23,17,0
496,1956,Germany,167,0.8352490421455939,16,100,7.0,6.0,13.0,7.0,26.0,151,23,17,0
497,1956,Great Britain,197,0.8303886925795053,18,113,8.0,6.0,7.0,11.0,24.0,151,23,17,0
498,1956,Greece,13,1.0,5,13,35.0,0.0,0.0,1.0,1.0,151,23,17,0
499,1956,Guyana,4,0.6666666666666666,2,6,0.0,0.0,0.0,0.0,0.0,151,23,17,0
500,1956,Hong Kong,2,1.0,1,3,0.0,0.0,0.0,0.0,0.0,151,23,17,0
501,1956,Hungary,111,0.6903553299492385,13,82,4.0,9.0,10.0,7.0,26.0,151,23,17,0
502,1956,Iceland,2,1.0,1,2,31.0,0.0,1.0,0.0,1.0,151,23,17,0
503,1956,India,58,0.9873417721518988,8,32,24.0,1.0,0.0,0.0,1.0,151,23,17,0
504,1956,Indonesia,22,0.9166666666666666,6,11,0.0,0.0,0.0,0.0,0.0,151,23,17,0
505,1956,Iran,17,1.0,3,17,14.0,2.0,2.0,1.0,5.0,151,23,17,0
506,1956,Ireland,18,0.92,5,17,21.0,1.0,1.0,3.0,5.0,151,23,17,0
507,1956,Israel,3,0.6666666666666666,3,3,0.0,0.0,0.0,0.0,0.0,151,23,17,0
508,1956,Italy,135,0.7246376811594203,14,80,5.0,8.0,8.0,9.0,25.0,151,23,17,0
509,1956,Jamaica,6,1.0,1,6,0.0,0.0,0.0,0.0,0.0,151,23,17,0
510,1956,Japan,112,0.7387387387387387,14,72,10.0,4.0,10.0,5.0,19.0,151,23,17,0
511,1956,Kenya,27,0.9696969696969697,4,11,0.0,0.0,0.0,0.0,0.0,151,23,17,0
512,1956,Liberia,4,1.0,1,6,0.0,0.0,0.0,0.0,0.0,151,23,17,0
513,1956,Luxembourg,11,0.8148148148148148,5,22,0.0,0.0,0.0,0.0,0.0,151,23,17,0
514,1956,MAL,32,0.9705882352941176,5,13,0.0,0.0,0.0,0.0,0.0,151,23,17,0
515,1956,Mexico,24,0.9166666666666666,10,20,23.0,1.0,0.0,1.0,2.0,151,23,17,0
516,1956,Myanmar,11,1.0,4,11,0.0,0.0,0.0,0.0,0.0,151,23,17,0
517,1956,Netherlands,1,1.0,1,1,0.0,0.0,0.0,0.0,0.0,151,23,17,0
518,1956,New Zealand,51,0.8070175438596491,9,28,16.0,2.0,0.0,0.0,2.0,151,23,17,0
519,1956,Nigeria,10,1.0,1,6,0.0,0.0,0.0,0.0,0.0,151,23,17,0
520,1956,Norway,22,0.7931034482758621,6,18,22.0,1.0,0.0,2.0,3.0,151,23,17,0
521,1956,Pakistan,53,1.0,8,43,31.0,0.0,1.0,0.0,1.0,151,23,17,0
522,1956,Peru,8,1.0,1,5,0.0,0.0,0.0,0.0,0.0,151,23,17,0
523,1956,Philippines,39,0.8958333333333334,7,30,0.0,0.0,0.0,0.0,0.0,151,23,17,0
524,1956,Poland,64,0.5084745762711864,9,48,17.0,1.0,4.0,4.0,9.0,151,23,17,0
525,1956,Portugal,12,1.0,2,7,0.0,0.0,0.0,0.0,0.0,151,23,17,0
526,1956,Puerto Rico,10,1.0,2,9,0.0,0.0,0.0,0.0,0.0,151,23,17,0
527,1956,Romania,50,0.5436893203883495,11,39,9.0,5.0,3.0,5.0,13.0,151,23,17,0
528,1956,Russia,281,0.8102189781021898,18,141,1.0,37.0,29.0,32.0,98.0,151,23,17,0
529,1956,Serbia,35,0.8918918918918919,8,16,26.0,0.0,3.0,0.0,3.0,151,23,17,0
530,1956,Singapore,48,0.9423076923076923,6,13,0.0,0.0,0.0,0.0,0.0,151,23,17,0
531,1956,South Africa,50,0.8555555555555555,10,50,33.0,0.0,0.0,4.0,4.0,151,23,17,0
532,1956,South Korea,35,1.0,7,23,29.0,0.0,1.0,1.0,2.0,151,23,17,0
533,1956,Spain,6,1.0,1,4,0.0,0.0,0.0,0.0,0.0,151,23,17,0
534,1956,Sri Lanka,3,1.0,2,3,0.0,0.0,0.0,0.0,0.0,151,23,17,0
535,1956,Sweden,97,0.6989247311827957,15,80,6.0,8.0,5.0,6.0,19.0,151,23,17,0
536,1956,Switzerland,9,1.0,1,6,35.0,0.0,0.0,1.0,1.0,151,23,17,0
537,1956,Thailand,35,1.0,5,14,0.0,0.0,0.0,0.0,0.0,151,23,17,0
538,1956,Trinidad and Tobago,6,1.0,3,7,0.0,0.0,0.0,0.0,0.0,151,23,17,0
539,1956,Turkey,19,1.0,2,20,12.0,3.0,2.0,2.0,7.0,151,23,17,0
540,1956,Uganda,3,1.0,1,5,0.0,0.0,0.0,0.0,0.0,151,23,17,0
541,1956,United States,300,0.7787810383747178,19,144,2.0,32.0,25.0,17.0,74.0,151,23,17,0
542,1956,Uruguay,21,1.0,5,8,35.0,0.0,0.0,1.0,1.0,151,23,17,0
543,1956,VNM,6,1.0,1,4,0.0,0.0,0.0,0.0,0.0,151,23,17,0
544,1956,Venezuela,22,1.0,5,16,0.0,0.0,0.0,0.0,0.0,151,23,17,0
545,1960,AHO,5,1.0,1,4,0.0,0.0,0.0,0.0,0.0,150,23,17,0
546,1960,Afghanistan,12,1.0,2,13,0.0,0.0,0.0,0.0,0.0,150,23,17,0
547,1960,Argentina,92,0.9913793103448276,15,54,30.0,0.0,1.0,1.0,2.0,150,23,17,0
548,1960,Australia,189,0.8,17,122,5.0,8.0,8.0,6.0,22.0,150,23,17,0
549,1960,Austria,103,0.7272727272727273,15,81,18.0,1.0,1.0,0.0,2.0,150,23,17,0
550,1960,Bahamas,13,1.0,2,8,0.0,0.0,0.0,0.0,0.0,150,23,17,0
551,1960,Belgium,100,0.8666666666666667,16,64,26.0,0.0,2.0,2.0,4.0,150,23,17,0
552,1960,Bermuda,9,1.0,1,4,0.0,0.0,0.0,0.0,0.0,150,23,17,0
553,1960,Brazil,72,0.9883720930232558,14,35,39.0,0.0,0.0,2.0,2.0,150,23,17,0
